query_id,query,doc_id,document_title,relevance_label
q26,How does SQuAD v1.1 handle questions whose answer is not present in the passage?,2,01_DPR.pdf,not_relevant
q26,How does SQuAD v1.1 handle questions whose answer is not present in the passage?,1,WPA3_SAE_Presentation.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,16,15_LLMasJudge.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,15,14_InstructGPT.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,14,13_ChainOfThought.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,13,12_Attention.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,12,11_BERT.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,11,10_FActScore.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,10,09_BART.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,9,08_PEGASUS.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,8,07_DrQA.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,7,06_NaturalQuestions.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,6,05_SQuAD.pdf,relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,5,04_BEIR.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,4,03_RAG.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,3,02_ColBERT.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,2,01_DPR.pdf,not_relevant
q27,What evaluation metrics does SQuAD use and what human performance ceiling does the paper report?,1,WPA3_SAE_Presentation.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,16,15_LLMasJudge.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,15,14_InstructGPT.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,14,13_ChainOfThought.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,13,12_Attention.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,12,11_BERT.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,11,10_FActScore.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,10,09_BART.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,9,08_PEGASUS.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,8,07_DrQA.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,7,06_NaturalQuestions.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,6,05_SQuAD.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,5,04_BEIR.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,4,03_RAG.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,3,02_ColBERT.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,2,01_DPR.pdf,not_relevant
q28,How does Natural Questions collect questions from real Google Search queries rather than crowd-sourced question creation?,1,WPA3_SAE_Presentation.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,16,15_LLMasJudge.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,15,14_InstructGPT.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,14,13_ChainOfThought.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,13,12_Attention.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,12,11_BERT.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,11,10_FActScore.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,10,09_BART.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,9,08_PEGASUS.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,8,07_DrQA.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,7,06_NaturalQuestions.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,6,05_SQuAD.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,5,04_BEIR.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,4,03_RAG.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,3,02_ColBERT.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,2,01_DPR.pdf,not_relevant
q29,What are the short answer and long answer formats defined in Natural Questions and how are they annotated?,1,WPA3_SAE_Presentation.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,16,15_LLMasJudge.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,15,14_InstructGPT.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,14,13_ChainOfThought.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,13,12_Attention.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,12,11_BERT.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,11,10_FActScore.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,10,09_BART.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,9,08_PEGASUS.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,8,07_DrQA.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,7,06_NaturalQuestions.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,6,05_SQuAD.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,5,04_BEIR.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,4,03_RAG.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,3,02_ColBERT.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,2,01_DPR.pdf,not_relevant
q30,What inter-annotator agreement is reported in the Natural Questions annotation study?,1,WPA3_SAE_Presentation.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,16,15_LLMasJudge.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,15,14_InstructGPT.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,14,13_ChainOfThought.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,13,12_Attention.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,12,11_BERT.pdf,relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,11,10_FActScore.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,10,09_BART.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,9,08_PEGASUS.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,8,07_DrQA.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,7,06_NaturalQuestions.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,6,05_SQuAD.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,5,04_BEIR.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,4,03_RAG.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,3,02_ColBERT.pdf,relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,2,01_DPR.pdf,not_relevant
q31,What F1 scores do BERT-based models achieve on Natural Questions short-answer extraction?,1,WPA3_SAE_Presentation.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,16,15_LLMasJudge.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,15,14_InstructGPT.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,14,13_ChainOfThought.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,13,12_Attention.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,12,11_BERT.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,11,10_FActScore.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,10,09_BART.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,9,08_PEGASUS.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,8,07_DrQA.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,7,06_NaturalQuestions.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,6,05_SQuAD.pdf,relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,5,04_BEIR.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,4,03_RAG.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,3,02_ColBERT.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,2,01_DPR.pdf,not_relevant
q32,How does Natural Questions distinguish itself from SQuAD in question distribution and answer format?,1,WPA3_SAE_Presentation.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,16,15_LLMasJudge.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,15,14_InstructGPT.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,14,13_ChainOfThought.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,13,12_Attention.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,12,11_BERT.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,11,10_FActScore.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,10,09_BART.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,9,08_PEGASUS.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,8,07_DrQA.pdf,relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,7,06_NaturalQuestions.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,6,05_SQuAD.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,5,04_BEIR.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,4,03_RAG.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,3,02_ColBERT.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,2,01_DPR.pdf,not_relevant
q33,What two-stage pipeline does DrQA use—document retriever and document reader—and how are they connected?,1,WPA3_SAE_Presentation.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,16,15_LLMasJudge.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,15,14_InstructGPT.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,14,13_ChainOfThought.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,13,12_Attention.pdf,partially_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,12,11_BERT.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,11,10_FActScore.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,10,09_BART.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,9,08_PEGASUS.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,8,07_DrQA.pdf,relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,7,06_NaturalQuestions.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,6,05_SQuAD.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,5,04_BEIR.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,4,03_RAG.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,3,02_ColBERT.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,2,01_DPR.pdf,not_relevant
q34,How does DrQA's document reader use bilinear attention to predict answer span start and end positions?,1,WPA3_SAE_Presentation.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,16,15_LLMasJudge.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,15,14_InstructGPT.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,14,13_ChainOfThought.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,13,12_Attention.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,12,11_BERT.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,11,10_FActScore.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,10,09_BART.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,9,08_PEGASUS.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,8,07_DrQA.pdf,relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,7,06_NaturalQuestions.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,6,05_SQuAD.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,5,04_BEIR.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,4,03_RAG.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,3,02_ColBERT.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,2,01_DPR.pdf,not_relevant
q35,What TF-IDF bigram hashing retrieval step does DrQA apply before the neural reading comprehension model?,1,WPA3_SAE_Presentation.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",16,15_LLMasJudge.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",15,14_InstructGPT.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",14,13_ChainOfThought.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",13,12_Attention.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",12,11_BERT.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",11,10_FActScore.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",10,09_BART.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",9,08_PEGASUS.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",8,07_DrQA.pdf,partially_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",7,06_NaturalQuestions.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",6,05_SQuAD.pdf,relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",5,04_BEIR.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",4,03_RAG.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",3,02_ColBERT.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",2,01_DPR.pdf,not_relevant
q36,"What exact match accuracy does DrQA report on SQuAD, WebQuestions, and CuratedTREC?",1,WPA3_SAE_Presentation.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,16,15_LLMasJudge.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,15,14_InstructGPT.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,14,13_ChainOfThought.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,13,12_Attention.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,12,11_BERT.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,11,10_FActScore.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,10,09_BART.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,9,08_PEGASUS.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,8,07_DrQA.pdf,partially_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,7,06_NaturalQuestions.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,6,05_SQuAD.pdf,relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,5,04_BEIR.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,4,03_RAG.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,3,02_ColBERT.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,2,01_DPR.pdf,not_relevant
q37,How does DrQA handle the train-test distribution mismatch when a model trained on SQuAD is applied to open-domain questions?,1,WPA3_SAE_Presentation.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,16,15_LLMasJudge.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,15,14_InstructGPT.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,14,13_ChainOfThought.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,13,12_Attention.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,12,11_BERT.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,11,10_FActScore.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,10,09_BART.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,9,08_PEGASUS.pdf,relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,8,07_DrQA.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,7,06_NaturalQuestions.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,6,05_SQuAD.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,5,04_BEIR.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,4,03_RAG.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,3,02_ColBERT.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,2,01_DPR.pdf,not_relevant
q38,What is gap sentence generation (GSG) pre-training in PEGASUS and how are the gap sentences selected?,1,WPA3_SAE_Presentation.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",16,15_LLMasJudge.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",15,14_InstructGPT.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",14,13_ChainOfThought.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",13,12_Attention.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",12,11_BERT.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",11,10_FActScore.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",10,09_BART.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",9,08_PEGASUS.pdf,relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",8,07_DrQA.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",7,06_NaturalQuestions.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",6,05_SQuAD.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",5,04_BEIR.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",4,03_RAG.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",3,02_ColBERT.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",2,01_DPR.pdf,not_relevant
q39,"What three sentence selection strategies—lead, random, and principal—does PEGASUS compare for gap sentence generation?",1,WPA3_SAE_Presentation.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",16,15_LLMasJudge.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",15,14_InstructGPT.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",14,13_ChainOfThought.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",13,12_Attention.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",12,11_BERT.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",11,10_FActScore.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",10,09_BART.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",9,08_PEGASUS.pdf,relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",8,07_DrQA.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",7,06_NaturalQuestions.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",6,05_SQuAD.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",5,04_BEIR.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",4,03_RAG.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",3,02_ColBERT.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",2,01_DPR.pdf,not_relevant
q40,"What ROUGE-1, ROUGE-2, and ROUGE-L scores does PEGASUS achieve on XSum compared to prior state-of-the-art models?",1,WPA3_SAE_Presentation.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,16,15_LLMasJudge.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,15,14_InstructGPT.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,14,13_ChainOfThought.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,13,12_Attention.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,12,11_BERT.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,11,10_FActScore.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,10,09_BART.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,9,08_PEGASUS.pdf,relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,8,07_DrQA.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,7,06_NaturalQuestions.pdf,not_relevant
q41,What pre-training corpus and how many documents does PEGASUS train on before summarization fine-tuning?,6,05_SQuAD.pdf,not_relevant
